id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.07E+17,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,21153cfd,1f0bc64f,1,0,15706,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59c41625,cc1e3ed4,1,0,15707,320,50,1722,0,35,-1,79
1.07E+18,0,14102100,1005,0,35584290,880a1c2d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d5bab5b,8a4875bd,1,0,20362,320,50,2333,0,39,-1,157
1.07E+19,0,14102100,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,61d807bd,b7c5bc1f,1,0,20596,320,50,2161,0,35,-1,157
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,a8d2c4cf,1,0,15703,320,50,1722,0,35,-1,79
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,ed6e6a9b,779d90c2,1,0,18993,320,50,2161,0,35,-1,157
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cc2d808b,b287ccd7,1,0,15701,320,50,1722,0,35,100084,79
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b1da6641,f39b265e,1,0,15702,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3deb0aa2,d787e91b,1,0,15699,320,50,1722,0,35,-1,79
1.07E+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,602ec53d,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e5f1bafe,2347f47a,0f2161f8,938a197f,11ea93d1,7594f139,1,0,17877,320,50,2036,3,47,-1,156
1.07E+18,0,14102100,1002,0,ed731771,d6ec72e3,50e219e0,ecad2386,7801e8d9,07d7df22,19eaf09e,2b70d058,3e277cd6,0,0,21692,216,36,2497,3,43,100151,42
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,4e5378c0,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
1.07E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,a167aa83,af0dd4ba,158e4944,4,0,21665,320,50,2493,3,35,100050,117
1.07E+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,8520b6ab,8ce34352,1,0,18993,320,50,2161,0,35,-1,157
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,959cd5a1,2203a096,1,0,15708,320,50,1722,0,35,100084,79
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,34b2b4f7,22654002,684581ce,1,0,4687,320,50,423,2,39,-1,32
1.07E+19,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dd47a2a3,8a4875bd,1,0,20366,320,50,2333,0,39,100077,157
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cb47c375,fbec56bc,1,0,15708,320,50,1722,0,35,-1,79
1.07E+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,91aaddaa,8a4875bd,1,0,15707,320,50,1722,0,35,100083,79
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,158aae2e,5db079b5,1,2,15705,320,50,1722,0,35,-1,79
1.07E+19,1,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4efdefa1,711ee120,1,0,17654,300,250,1994,2,39,100084,33
1.07E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,84ebbcd4,1,0,17614,320,50,1993,2,1063,-1,33
1.07E+19,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e54c1344,36a30aeb,1,0,15701,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,42900c88,293291c1,1,0,18993,320,50,2161,0,35,-1,157
1.07E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a989ae96,eec2bad8,1,0,20366,320,50,2333,0,39,-1,157
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,905d8ff8,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
1.07E+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a8d1c22,1f0bc64f,1,0,15701,320,50,1722,0,35,100084,79
1.07E+19,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f2d84bbe,ad0177e7,1,0,17753,320,50,1993,2,1063,100084,33
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d2ee724c,a0f5f879,1,0,15705,320,50,1722,0,35,100084,79
1.07E+19,0,14102100,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6f4cc365,a80eb5d7,1,0,20362,320,50,2333,0,39,-1,157
1.07E+19,0,14102100,1002,0,5b787406,f3ca2e42,50e219e0,ecad2386,7801e8d9,07d7df22,2ddac1e5,e24dd053,02d14ecc,0,0,21694,320,50,2497,3,43,100151,42
1.07E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ee1a8dfc,7801e8d9,cef3e649,1c13a979,d5727ee8,f07e20f8,4,0,21665,320,50,2493,3,35,-1,117
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,76cfdf87,7801e8d9,0f2161f8,a99f214a,1b2cc730,36b67a2a,1,0,20751,320,50,1895,0,681,100028,101
1.07E+19,0,14102100,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,22ad9c32,4ceb2e0b,1,0,20366,320,50,2333,0,39,-1,157
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1be1e8ad,8a4875bd,1,0,15702,320,50,1722,0,35,100084,79
1.07E+19,0,14102100,1005,0,c5be5db1,1e0ba417,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5136d377,0eb711ec,1,0,16859,320,50,1887,3,39,-1,23
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,081c5a60,d787e91b,1,0,15699,320,50,1722,0,35,100084,79
1.07E+19,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d55567b2,1f0bc64f,1,0,19771,320,50,2227,0,687,100081,48
1.07E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,facb994f,a2b02d72,1,0,20352,320,50,2333,0,39,-1,157
1.07E+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,d7f2eeeb,0f33af29,1,0,21611,320,50,2480,3,297,100111,61
1.07E+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0589d3fc,7b6ea8ad,1,0,20355,216,36,2333,0,39,-1,157
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d8784af5,2347f47a,8ded1f7a,4c78cc4f,38eec9fd,41c87f95,1,0,16615,320,50,1863,3,39,-1,23
1.07E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,e5c91100,b5feda99,cc4dea12,4,0,21665,320,50,2493,3,35,-1,117
1.07E+18,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b36c2fd,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5b1cc7d3,1f0bc64f,1,0,15706,320,50,1722,0,35,100083,79
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,387bdb33,2347f47a,0f2161f8,7892e62c,d3c7f33f,ff065cf0,1,2,15706,320,50,1722,0,35,-1,79
1.07E+18,1,14102100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e2f09b67,48fdda0b,1,0,20312,320,50,1780,0,1711,100077,48
1.07E+19,1,14102100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae137491,d787e91b,1,0,16208,320,50,1800,3,167,100081,23
1.07E+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8aeb61e6,f92bf851,1,0,15705,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,7fd82f88,7801e8d9,0f2161f8,a2ac06bf,52251c92,ae9343b5,1,0,20596,320,50,2161,0,35,-1,157
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b5ef7eb2,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,840fe366,be6db1d7,1,0,20632,320,50,2374,3,39,-1,23
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c64f8ed3,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
1.07E+19,1,14102100,1002,0,95be0243,eddd1cf1,50e219e0,ecad2386,7801e8d9,07d7df22,25635c83,00fbd072,911a3c09,0,0,19665,320,50,2253,2,303,-1,52
1.07E+19,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d74b302f,ef726eae,1,0,20362,320,50,2333,0,39,-1,157
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,83f9af1e,1aa0e912,1,0,15707,320,50,1722,0,35,-1,79
1.07E+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,170f5944,2347f47a,cef3e649,a99f214a,503f855a,83cd1c10,1,3,18993,320,50,2161,0,35,-1,157
1.07E+17,0,14102100,1005,0,cd64a9db,6bdbd889,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c8d99228,be6db1d7,1,0,19950,320,50,1800,3,167,100074,23
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5a94fd68,ecb851b2,1,0,15704,320,50,1722,0,35,100084,79
1.07E+18,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c575fd2b,2cd8ff6d,1,0,18993,320,50,2161,0,35,-1,157
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,22800eff,1,0,15703,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,518d6168,92c9e92d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a89b3bda,05b9fa1b,1,0,18993,320,50,2161,0,35,-1,157
1.07E+19,0,14102100,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ee908ef6,816484ae,1,0,20312,320,50,1780,0,1711,100077,48
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,374125ea,d787e91b,1,0,15708,320,50,1722,0,35,-1,79
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,70c8dfa7,7abbbd5c,1,0,15699,320,50,1722,0,35,-1,79
1.07E+19,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,08b5f605,33da2e74,dc97ec06,a99f214a,59934db8,c3f7117b,1,0,15017,320,50,1637,0,161,100046,91
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,86038b4c,711ee120,1,0,15704,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,16954458,1,0,17753,320,50,1993,2,1063,-1,33
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,03a45fac,c6263d8a,1,0,15703,320,50,1722,0,35,-1,79
1.07E+18,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,21235584,b74bdfe9,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
1.07E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a98e3a73,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
1.07E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,57bce7c6,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cfa8f3c6,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,23885c9e,1,0,15708,320,50,1722,0,35,-1,79
1.07E+19,1,14102100,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e0c1003f,597f7364,1,0,19772,320,50,2227,0,687,100074,48
1.07E+18,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,42dc93c1,049ddc47,1,0,20352,320,50,2333,0,39,-1,157
1.07E+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,d8f80efa,ac94bd73,1,0,20596,320,50,2161,0,35,-1,157
1.07E+19,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,8320798c,373ecbe6,0,0,21680,320,50,2496,3,167,100191,23
1.07E+19,0,14102100,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,05f75302,6153415d,c978d6f5,0,0,21665,320,50,2493,3,35,-1,117
1.07E+19,1,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,36ed9424,1f0bc64f,1,0,19665,320,50,2253,2,303,100128,52
1.07E+19,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2349cce7,fba60933,1,0,17654,300,250,1994,2,39,-1,33
1.07E+19,0,14102100,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b603d069,1ccc7835,1,0,20214,320,50,2316,0,167,100074,16
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,544ee4e1,a5bce124,1,0,15707,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fffdac0f,05e70df4,1,0,20359,216,36,2333,0,39,-1,157
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1ed9566a,5db079b5,1,2,15705,320,50,1722,0,35,100084,79
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,0d98dc32,cdf6ea96,1,0,4687,320,50,423,2,39,100148,32
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,882c0a20,6332421a,1,0,15705,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8fbb9108,3223bcfe,1,0,20366,320,50,2333,0,39,-1,157
1.07E+19,0,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bf329fe6,8a4875bd,1,0,19950,320,50,1800,3,167,100077,23
1.07E+19,1,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1506175f,bfa15b14,1,0,19771,320,50,2227,0,687,100075,48
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a7088e34,d056b4bf,1,0,20508,320,50,2351,3,163,-1,61
1.07E+19,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,73da018e,c34157bf,1,0,20093,300,250,2295,2,35,-1,23
1.07E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,05d9776a,a0f5f879,1,0,17753,320,50,1993,2,1063,-1,33
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,2c0d476b,88fbaa46,1,2,20633,320,50,2374,3,39,-1,23
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d8220a05,cbb77256,1,0,15705,320,50,1722,0,35,100084,79
1.07E+18,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,99c72809,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d96e8c50,a0f5f879,1,0,15708,320,50,1722,0,35,-1,79
1.07E+17,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dbd39665,2203a096,1,0,15704,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1002,0,897f88f1,7519316c,50e219e0,ecad2386,7801e8d9,07d7df22,a52ff34a,51918bf0,48fdda0b,0,0,15908,320,50,1752,3,297,100081,82
1.07E+19,0,14102100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,32ff5ac9,36d749e5,1,0,15705,320,50,1722,0,35,-1,79
1.07E+18,0,14102100,1005,1,b9b31250,88f7ef6e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6b3a5479,900981af,1,2,18993,320,50,2161,0,35,-1,157
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c7b21ce0,8ce34352,1,0,15701,320,50,1722,0,35,100084,79
1.07E+19,0,14102100,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,9e650f15,2b127119,1,2,21612,320,50,2481,3,297,100111,61
1.07E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,50d86760,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
1.07E+19,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7ff46896,3bd9e8e7,1,0,17753,320,50,1993,2,1063,-1,33
1.07E+18,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ad2b360d,4f4b5ad5,1,0,16071,320,50,1784,2,175,100074,95
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,4ea23a13,1,0,15707,320,50,1722,0,35,-1,79
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,711ee120,1,0,15707,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c221185d,d7aa863b,1,0,19878,320,50,2271,0,687,100077,48
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,b6355387,09137ff4,1,0,21611,320,50,2480,3,297,100111,61
1.07E+19,0,14102100,1002,0,85f751fd,c4e18dd6,50e219e0,dfdd226c,7801e8d9,07d7df22,c9c05240,7cb882cf,6f856677,0,0,21674,320,50,2495,2,167,-1,23
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7568ef1f,711ee120,1,0,15705,320,50,1722,0,35,-1,79
1.07E+19,1,14102100,1005,1,11944c42,1a02dd86,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,567b3c9d,900981af,1,2,18993,320,50,2161,0,35,100034,157
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,85865d7c,a0f5f879,1,0,15707,320,50,1722,0,35,100084,79
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,080c246a,a9e0c3ab,1,0,15699,320,50,1722,0,35,100084,79
1.07E+19,0,14102100,1005,0,23d99ea0,6bdbd889,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d7dc73e3,be6db1d7,1,0,16208,320,50,1800,3,167,100077,23
1.07E+19,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a619accf,fce66524,1,0,17747,320,50,1974,2,39,100021,33
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,7c811b98,ae637522,0f2161f8,a99f214a,cf42f653,0bcabeaf,1,2,21234,320,50,2434,3,163,100088,61
1.07E+19,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f8663afd,be74e6fe,1,0,19016,300,250,2162,2,39,-1,33
1.07E+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,d0768329,24f6b932,1,0,20596,320,50,2161,0,35,100215,157
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,fff1adc2,1538d6e1,1,2,18993,320,50,2161,0,35,100034,157
1.07E+19,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,66d5539b,88fe1d5d,1,0,19772,320,50,2227,0,687,-1,48
1.07E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cdf180a7,a0f5f879,1,0,15708,320,50,1722,0,35,-1,79
1.07E+18,1,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,31095b6a,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
1.07E+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7efebc24,ef726eae,1,0,15701,320,50,1722,0,35,100084,79
1.07E+19,0,14102100,1005,0,3c5d765d,1b65d16a,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,49f0ce05,1610002a,1,0,18993,320,50,2161,0,35,-1,157
1.07E+18,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,05f455d7,5096d134,1,0,17614,320,50,1993,2,1063,100084,33
1.07E+19,0,14102100,1005,0,18859862,b5188ae6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,488e50ec,f39b265e,1,0,18993,320,50,2161,0,35,-1,157
1.07E+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,75f97157,d9b5648e,0f2161f8,a99f214a,fa1b616d,99e427c9,1,0,20980,320,50,2371,0,551,-1,46
1.07E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6f11e408,24f6b932,1,0,20352,320,50,2333,0,39,-1,157
1.07E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,f1cd0776,7801e8d9,0f2161f8,aca53c34,77fb69f2,f07e20f8,4,0,21309,320,50,2449,0,163,100105,91
1.07E+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,1d4a58fe,e4a6a646,1,0,20596,320,50,2161,0,35,-1,157
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,ff065cf0,1,2,15704,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e4eef389,1f0bc64f,1,0,15704,320,50,1722,0,35,-1,79
1.07E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,9e31008b,0671f8e1,1,0,6563,320,50,572,2,39,-1,32
1.07E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f1c901f0,d787e91b,1,0,15704,320,50,1722,0,35,-1,79
1.07E+17,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c1ec2ff0,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1.07E+18,0,14102100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,049da6b4,6ac9eb05,1,0,19771,320,50,2227,0,687,-1,48
1.07E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,54c664bf,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
